316A Acapulco           Mexico              1963 16504N 099547W 0000 3 00000R MM
316A Acap  196301011 1378 1378 1317 1256 1165 1104 1073 1134 1195 1348 1470 1592
316A Acap  196301012 1653 1622 1561 1439 1287 1104 1012  952 1012 1104 1226 1348
316A Acap  196301021 1439 1470 1470 1409 1317 1165 1104 1073 1134 1226 1348 1470
316A Acap  196301022 1561 1622 1592 1500 1378 1226 1104 1012 1012 1073 1195 1317
316A Acap  196301031 1439 1500 1561 1561 1439 1348 1226 1165 1134 1165 1256 1409
316A Acap  196301032 1500 1592 1622 1561 1409 1256 1104 1012  952  982 1104 1256
316A Acap  196301041 1409 1561 1622 1683 1622 1531 1409 1287 1195 1134 1195 1287
316A Acap  196301042 1409 1500 1561 1561 1439 1317 1165 1043  952  921  982 1104
316A Acap  196301051 1256 1439 1561 1683 1683 1622 1531 1378 1256 1195 1165 1226
316A Acap  196301052 1317 1409 1500 1531 1500 1378 1256 1104  982  921  921  982
316A Acap  196301061 1104 1317 1500 1622 1683 1714 1592 1500 1348 1256 1195 1165
316A Acap  196301062 1226 1287 1378 1439 1439 1378 1287 1134 1012  921  891  921
316A Acap  196301071 1012 1195 1348 1531 1622 1653 1622 1561 1470 1348 1256 1226
316A Acap  196301072 1226 1256 1348 1409 1378 1378 1317 1195 1073  982  891  921
316A Acap  196301081  982 1104 1256 1409 1561 1653 1714 1683 1622 1500 1439 1348
316A Acap  196301082 1287 1256 1287 1348 1378 1378 1348 1287 1195 1073  982  921
316A Acap  196301091  952 1012 1134 1287 1439 1561 1653 1714 1714 1653 1561 1439
316A Acap  196301092 1378 1348 1317 1317 1317 1348 1348 1348 1317 1256 1165 1073
316A Acap  196301101 1043 1073 1134 1226 1348 1470 1592 1714 1744 1714 1683 1622
316A Acap  196301102 1500 1409 1317 1287 1256 1287 1287 1348 1348 1348 1287 1226
316A Acap  196301111 1195 1104 1104 1134 1195 1317 1439 1561 1653 1714 1714 1653
316A Acap  196301112 1561 1500 1378 1287 1226 1226 1256 1287 1348 1378 1378 1348
316A Acap  196301121 1317 1226 1165 1165 1165 1226 1317 1470 1561 1653 1744 1744
316A Acap  196301122 1683 1561 1409 1317 1226 1195 1195 1256 1317 1378 1439 1439
316A Acap  196301131 1439 1378 1317 1226 1165 1195 1256 1317 1439 1561 1653 1683
316A Acap  196301132 1683 1622 1500 1348 1226 1104 1073 1104 1165 1256 1348 1439
