316A Acapulco           Mexico              1995 16504N 099547W 0000 3 00000R MM
316A Acap  199501011 1257 1332 1458 1614 1775 1916 2018 2049 2018 1957 1835 1744
316A Acap  199501012 1653 1622 1622 1653 1653 1683 1714 1683 1653 1561 1470 1378
316A Acap  199501021 1348 1348 1409 1500 1653 1774 1927 1988 2049 2018 1957 1866
316A Acap  199501022 1774 1683 1622 1592 1592 1622 1683 1714 1744 1714 1683 1592
316A Acap  199501031 1500 1439 1378 1409 1500 1622 1774 1866 1988 2079 2049 1988
316A Acap  199501032 1866 1744 1653 1561 1531 1531 1561 1653 1714 1774 1744 1714
316A Acap  199501041 1653 1592 1531 1470 1470 1531 1622 1744 1896 1988 2049 2049
316A Acap  199501042 1988 1896 1744 1622 1531 1470 1439 1500 1622 1714 1805 1835
316A Acap  199501051 1835 1744 1653 1561 1470 1439 1500 1561 1683 1835 1957 1988
316A Acap  199501052 1988 1896 1774 1653 1500 1409 1378 1409 1500 1622 1714 1805
316A Acap  199501061 1866 1866 1774 1683 1561 1470 1439 1470 1531 1683 1805 1927
316A Acap  199501062 1988 1927 1835 1714 1561 1409 1348 1317 1378 1470 1592 1714
316A Acap  199501071 1866 1896 1896 1805 1683 1561 1470 1470 1500 1592 1714 1835
316A Acap  199501072 1927 1927 1866 1744 1592 1439 1348 1287 1348 1409 1532 1683
316A Acap  199501081 1835 1927 1957 1896 1774 1653 1500 1439 1439 1470 1561 1683
316A Acap  199501082 1805 1896 1896 1835 1714 1531 1409 1317 1287 1348 1439 1622
316A Acap  199501091 1774 1896 1988 1988 1896 1774 1622 1561 1470 1439 1500 1592
316A Acap  199501092 1683 1774 1835 1774 1683 1561 1409 1287 1226 1226 1287 1409
316A Acap  199501101 1561 1714 1866 1957 1927 1835 1683 1592 1470 1439 1470 1531
316A Acap  199501102 1592 1714 1774 1774 1714 1592 1439 1317 1226 1226 1256 1378
316A Acap  199501111 1561 1744 1866 1957 1988 1927 1835 1744 1653 1561 1531 1531
316A Acap  199501112 1622 1683 1774 1774 1744 1683 1561 1439 1348 1287 1287 1378
316A Acap  199501121 1500 1653 1805 1896 1957 1957 1896 1805 1714 1622 1592 1592
316A Acap  199501122 1622 1653 1714 1744 1744 1683 1592 1470 1378 1317 1287 1317
