316A Acapulco           Mexico              1969 16504N 099547W 0000 3 00000R MM
316A Acap  196901011 1165 1226 1348 1439 1561 1653 1714 1714 1683 1653 1561 1500
316A Acap  196901012 1439 1409 1409 1409 1378 1378 1348 1348 1287 1256 1226 1195
316A Acap  196901021 1165 1226 1317 1439 1561 1653 1714 1774 1774 1774 1683 1622
316A Acap  196901022 1561 1500 1470 1470 1439 1409 1409 1409 1378 1348 1287 1287
316A Acap  196901031 1256 1287 1348 1409 1500 1592 1653 1744 1774 1774 1774 1744
316A Acap  196901032 1653 1592 1531 1500 1439 1439 1409 1409 1409 1409 1378 1348
316A Acap  196901041 1348 1317 1348 1378 1500 1531 1592 1683 1744 1805 1835 1774
316A Acap  196901042 1744 1653 1561 1470 1409 1378 1378 1378 1378 1378 1409 1409
316A Acap  196901051 1378 1348 1348 1348 1348 1409 1531 1622 1683 1744 1805 1774
316A Acap  196901052 1805 1683 1592 1500 1409 1348 1317 1348 1378 1409 1409 1409
316A Acap  196901061 1378 1378 1348 1287 1317 1348 1409 1500 1592 1683 1744 1805
316A Acap  196901062 1835 1744 1622 1531 1409 1287 1256 1256 1287 1378 1409 1439
316A Acap  196901071 1470 1439 1409 1348 1287 1287 1287 1378 1470 1561 1653 1714
316A Acap  196901072 1744 1714 1622 1531 1439 1287 1226 1226 1256 1348 1409 1470
316A Acap  196901081 1500 1500 1439 1378 1348 1287 1287 1317 1409 1500 1592 1683
316A Acap  196901082 1744 1714 1653 1561 1439 1317 1226 1226 1256 1317 1409 1500
316A Acap  196901091 1561 1592 1561 1500 1439 1348 1348 1317 1378 1470 1561 1622
316A Acap  196901092 1714 1714 1714 1622 1500 1378 1317 1256 1256 1317 1409 1500
316A Acap  196901101 1592 1622 1653 1592 1531 1409 1317 1287 1287 1348 1409 1500
316A Acap  196901102 1592 1622 1622 1561 1470 1348 1256 1165 1134 1165 1287 1409
316A Acap  196901111 1561 1622 1653 1622 1592 1439 1378 1287 1256 1256 1348 1409
316A Acap  196901112 1500 1561 1561 1531 1439 1317 1226 1134 1134 1165 1256 1378
316A Acap  196901121 1561 1653 1744 1744 1714 1592 1500 1378 1317 1287 1317 1378
316A Acap  196901122 1439 1470 1500 1439 1378 1287 1165 1073 1043 1073 1165 1287
316A Acap  196901131 1439 1592 1714 1774 1744 1683 1592 1470 1378 1348 1348 1348
316A Acap  196901132 1409 1470 1500 1470 1409 1317 1195 1073 1012 1012 1104 1226
316A Acap  196901141 1348 1500 1653 1805 1805 1774 1683 1592 1470 1409 1348 1348
316A Acap  196901142 1409 1439 1470 1470 1409 1317 1226 1104 1043 1012 1012 1104
316A Acap  196901151 1256 1409 1561 1714 1835 1835 1805 1683 1561 1470 1378 1317
316A Acap  196901152 1348 1378 1409 1439 1409 1348 1226 1104  982  921  921  952
316A Acap  196901161 1073 1226 1409 1592 1714 1805 1805 1774 1683 1561 1500 1409
316A Acap  196901162 1378 1409 1439 1470 1470 1439 1348 1256 1134 1012  921  891
316A Acap  196901171  952 1104 1256 1439 1592 1683 1744 1805 1774 1714 1592 1470
316A Acap  196901172 1439 1470 1500 1500 1522 1523 1491 1429 1339 1236 1146 1089
316A Acap  196901181 1082 1134 1226 1378 1531 1683 1774 1866 1896 1835 1744 1653
