316A Acapulco           Mexico              1971 16504N 099547W 0000 3 00000R MM
316A Acap  197101011 1348 1287 1226 1165 1104 1073 1104 1226 1317 1500 1592 1653
316A Acap  197101012 1653 1592 1500 1348 1226 1104 1073 1165 1195 1287 1378 1470
316A Acap  197101021 1500 1470 1409 1317 1224 1158 1138 1165 1256 1378 1500 1622
316A Acap  197101022 1653 1653 1561 1409 1256 1134 1043 1043 1073 1195 1348 1470
316A Acap  197101031 1592 1622 1622 1500 1409 1287 1195 1165 1195 1287 1378 1531
316A Acap  197101032 1622 1683 1622 1500 1317 1165 1043  982 1012 1104 1226 1378
316A Acap  197101041 1561 1653 1714 1683 1561 1439 1317 1226 1195 1226 1287 1409
316A Acap  197101042 1531 1592 1622 1531 1409 1256 1104  982  982 1012 1134 1317
316A Acap  197101051 1500 1653 1744 1774 1744 1653 1500 1348 1256 1226 1226 1317
316A Acap  197101052 1409 1531 1561 1531 1470 1317 1134 1012  921  921  982 1134
316A Acap  197101061 1287 1470 1653 1744 1805 1714 1561 1409 1256 1195 1165 1195
316A Acap  197101062 1287 1378 1470 1470 1409 1287 1165 1012  921  830  860  982
316A Acap  197101071 1104 1317 1531 1653 1744 1730 1653 1531 1348 1226 1165 1165
316A Acap  197101072 1195 1256 1378 1409 1409 1348 1287 1104  952  891  830  891
316A Acap  197101081 1012 1195 1378 1561 1683 1683 1683 1592 1470 1348 1256 1195
316A Acap  197101082 1195 1226 1287 1348 1378 1348 1287 1165 1043  921  860  830
316A Acap  197101091  921 1073 1226 1409 1561 1653 1714 1653 1592 1500 1378 1287
316A Acap  197101092 1287 1287 1317 1348 1378 1348 1317 1287 1165 1012  952  891
316A Acap  197101101  921 1012 1104 1256 1470 1561 1653 1653 1653 1561 1500 1439
316A Acap  197101102 1317 1317 1287 1287 1317 1287 1317 1256 1195 1104 1012  982
316A Acap  197101111  952  982 1073 1195 1378 1439 1561 1653 1653 1622 1561 1500
316A Acap  197101112 1439 1378 1317 1287 1287 1287 1317 1317 1287 1226 1165 1104
316A Acap  197101121 1043 1043 1012 1104 1195 1317 1409 1500 1561 1622 1592 1531
316A Acap  197101122 1500 1439 1378 1287 1256 1226 1226 1256 1287 1287 1256 1195
316A Acap  197101131 1134 1134 1104 1104 1134 1226 1317 1439 1531 1592 1653 1653
316A Acap  197101132 1561 1470 1378 1287 1226 1165 1165 1195 1226 1287 1317 1287
316A Acap  197101141 1287 1226 1165 1134 1134 1165 1226 1287 1378 1470 1561 1592
316A Acap  197101142 1561 1500 1409 1317 1195 1134 1104 1134 1195 1226 1317 1348
316A Acap  197101151 1317 1317 1256 1195 1165 1165 1165 1226 1317 1378 1500 1592
316A Acap  197101152 1592 1561 1470 1378 1256 1134 1104 1104 1104 1195 1287 1378
316A Acap  197101161 1409 1409 1378 1287 1219 1165 1165 1195 1226 1287 1378 1500
316A Acap  197101162 1531 1531 1470 1378 1226 1134 1073 1073 1104 1165 1287 1378
316A Acap  197101171 1470 1470 1470 1409 1317 1226 1165 1165 1195 1256 1348 1439
316A Acap  197101172 1500 1500 1500 1409 1287 1165 1073 1043 1073 1165 1256 1378
316A Acap  197101181 1500 1561 1561 1531 1439 1317 1256 1195 1165 1226 1317 1409
316A Acap  197101182 1470 1531 1500 1409 1348 1226 1104 1043 1043 1134 1256 1378
316A Acap  197101191 1500 1592 1622 1653 1561 1470 1348 1287 1256 1256 1317 1378
316A Acap  197101192 1439 1500 1470 1439 1378 1256 1165 1073 1043 1104 1195 1317
316A Acap  197101201 1439 1531 1622 1622 1622 1531 1439 1348 1287 1256 1317 1348
316A Acap  197101202 1378 1470 1470 1409 1348 1256 1165 1073 1012 1012 1073 1226
316A Acap  197101211 1348 1500 1622 1683 1653 1592 1500 1409 1317 1256 1256 1256
316A Acap  197101212 1317 1348 1409 1409 1378 1317 1226 1134 1073 1043 1012 1124
316A Acap  197101221 1269 1427 1569 1664 1702 1683 1561 1470 1378 1287 1287 1287
316A Acap  197101222 1317 1348 1378 1378 1348 1226 1134 1043  952  891  921 1043
316A Acap  197101231 1165 1317 1500 1592 1653 1683 1592 1500 1409 1348 1317 1287
