316A Acapulco           Mexico              1992 16504N 099547W 0000 3 00000R MM
316A Acap  199201011 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201012 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201021 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201022 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201031 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201032 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201041 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201042 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201051 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201052 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201061 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201062 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201071 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201072 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201081 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201082 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201091 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201092 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201101 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201102 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201111 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201112 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201121 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201122 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201131 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201132 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201141 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201142 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201151 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201152 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201161 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201162 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201171 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201172 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201181 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201182 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201191 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201192 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201201 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201202 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201211 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201212 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201221 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201222 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201231 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201232 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201241 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201242 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201251 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201252 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201261 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201262 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201271 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201272 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201281 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201282 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201291 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201292 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201301 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201302 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201311 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199201312 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202011 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202012 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202021 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202022 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202031 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202032 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202041 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202042 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202051 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202052 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202061 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202062 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202071 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202072 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202081 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202082 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202091 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202092 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202101 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202102 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202111 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202112 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202121 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202122 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202131 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202132 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202141 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202142 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202151 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202152 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202161 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202162 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202171 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202172 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202181 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202182 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202191 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202192 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202201 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202202 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202211 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202212 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202221 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202222 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202231 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202232 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202241 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202242 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202251 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202252 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202261 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202262 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202271 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202272 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202281 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202282 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202291 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199202292 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203011 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203012 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203021 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203022 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203031 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203032 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203041 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203042 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203051 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203052 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203061 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203062 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203071 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203072 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203081 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203082 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203091 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203092 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203101 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203102 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203111 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203112 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203121 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203122 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203131 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203132 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203141 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203142 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203151 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203152 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203161 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203162 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203171 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203172 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203181 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203182 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203191 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203192 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203201 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203202 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203211 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203212 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203221 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203222 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203231 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203232 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203241 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203242 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203251 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203252 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203261 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203262 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203271 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203272 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203281 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203282 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203291 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199203292 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
