316A Acapulco           Mexico              1973 16504N 099547W 0000 3 00000R MM
316A Acap  197301011 1348 1470 1592 1714 1774 1835 1835 1805 1714 1653 1592 1531
316A Acap  197301012 1531 1561 1561 1592 1561 1531 1470 1378 1317 1256 1226 1226
316A Acap  197301021 1287 1378 1500 1622 1744 1774 1805 1774 1744 1714 1653 1622
316A Acap  197301022 1561 1561 1561 1561 1561 1531 1500 1439 1378 1317 1287 1287
316A Acap  197301031 1317 1378 1470 1561 1683 1744 1805 1835 1835 1774 1744 1714
316A Acap  197301032 1653 1592 1592 1592 1561 1500 1470 1439 1378 1348 1317 1287
316A Acap  197301041 1287 1378 1439 1531 1592 1653 1744 1774 1805 1805 1774 1714
316A Acap  197301042 1653 1592 1561 1531 1500 1500 1470 1439 1409 1378 1348 1317
316A Acap  197301051 1317 1317 1378 1439 1500 1561 1622 1683 1744 1774 1774 1744
316A Acap  197301052 1683 1653 1622 1561 1531 1500 1439 1409 1439 1470 1500 1470
316A Acap  197301061 1409 1348 1348 1378 1439 1500 1561 1622 1653 1714 1744 1744
316A Acap  197301062 1714 1653 1622 1561 1531 1470 1439 1409 1409 1470 1500 1531
316A Acap  197301071 1500 1470 1378 1348 1348 1378 1439 1500 1592 1653 1683 1714
316A Acap  197301072 1714 1653 1592 1531 1470 1439 1378 1378 1378 1439 1500 1531
316A Acap  197301081 1531 1500 1439 1409 1378 1378 1378 1439 1531 1592 1653 1714
316A Acap  197301082 1714 1653 1592 1500 1439 1378 1348 1317 1317 1378 1470 1500
316A Acap  197301091 1531 1531 1531 1470 1409 1348 1348 1378 1409 1500 1561 1653
316A Acap  197301092 1714 1683 1622 1531 1409 1287 1256 1226 1256 1317 1439 1531
316A Acap  197301101 1622 1683 1653 1622 1500 1378 1348 1317 1317 1378 1470 1592
316A Acap  197301102 1653 1683 1653 1561 1440 1315 1214 1165 1226 1287 1378 1531
316A Acap  197301111 1653 1714 1744 1653 1561 1470 1378 1348 1317 1317 1409 1500
316A Acap  197301112 1622 1653 1653 1531 1409 1256 1165 1104 1104 1195 1287 1470
316A Acap  197301121 1592 1683 1744 1744 1653 1561 1439 1317 1287 1256 1317 1409
316A Acap  197301122 1531 1592 1622 1561 1470 1317 1165 1073 1043 1073 1195 1348
316A Acap  197301131 1531 1683 1774 1805 1805 1714 1561 1439 1348 1317 1317 1378
316A Acap  197301132 1439 1500 1531 1531 1439 1287 1134 1012  982  982 1043 1226
316A Acap  197301141 1378 1531 1714 1805 1835 1774 1653 1531 1439 1348 1317 1348
316A Acap  197301142 1439 1500 1561 1561 1500 1378 1226 1104 1043 1012 1073 1195
316A Acap  197301151 1409 1592 1714 1835 1896 1927 1835 1683 1561 1439 1378 1378
316A Acap  197301152 1439 1500 1561 1592 1561 1470 1317 1195 1073 1012  982 1043
316A Acap  197301161 1195 1378 1592 1744 1866 1896 1896 1835 1714 1592 1500 1409
316A Acap  197301162 1439 1470 1531 1561 1592 1561 1439 1348 1165 1073 1012  982
316A Acap  197301171 1073 1226 1378 1561 1714 1805 1835 1835 1774 1653 1531 1439
