316A Acapulco           Mexico              1991 16504N 099547W 0000 3 00000R MM
316A Acap  199101011  830  860 1012 1195 1378 1592 1683 1744 1774 1744 1683 1622
316A Acap  199101012 1531 1470 1409 1348 1409 1439 1409 1378 1256 1165 1073  982
316A Acap  199101021  952  921  921 1043 1165 1317 1470 1622 1714 1744 1683 1592
316A Acap  199101022 1500 1409 1348 1287 1317 1317 1348 1378 1348 1317 1256 1165
316A Acap  199101031 1073 1012 1012 1043 1134 1317 1439 1592 1714 1744 1744 1683
316A Acap  199101032 1592 1439 1348 1256 1195 1226 1256 1348 1378 1409 1378 1317
316A Acap  199101041 1226 1134 1073 1043 1073 1134 1256 1409 1531 1653 1714 1683
316A Acap  199101042 1622 1500 1378 1287 1195 1134 1165 1226 1317 1409 1470 1500
316A Acap  199101051 1439 1348 1256 1134 1104 1104 1165 1256 1378 1531 1653 1714
316A Acap  199101052 1683 1622 1500 1378 1226 1104 1073 1134 1195 1317 1409 1531
316A Acap  199101061 1561 1531 1439 1348 1226 1134 1134 1165 1256 1378 1470 1622
316A Acap  199101062 1653 1622 1531 1378 1256 1104 1043 1012 1043 1195 1317 1470
316A Acap  199101071 1561 1622 1561 1470 1378 1226 1165 1073 1134 1226 1348 1470
316A Acap  199101072 1531 1592 1561 1409 1256 1104 1012  982  982 1043 1165 1317
316A Acap  199101081 1470 1622 1714 1683 1592 1470 1378 1256 1165 1165 1226 1317
316A Acap  199101082 1439 1500 1561 1500 1409 1287 1165 1073  982  982 1073 1226
316A Acap  199101091 1348 1531 1683 1744 1683 1592 1500 1409 1317 1226 1226 1287
316A Acap  199101092 1378 1470 1561 1561 1470 1348 1256 1134 1043  982 1043 1165
316A Acap  199101101 1348 1500 1683 1805 1805 1744 1653 1531 1409 1287 1256 1287
316A Acap  199101102 1348 1439 1500 1561 1531 1470 1348 1256 1134 1073 1043 1134
316A Acap  199101111 1256 1409 1531 1683 1774 1774 1714 1592 1470 1348 1317 1348
316A Acap  199101112 1409 1500 1531 1500 1439 1378 1287 1226 1165 1104 1073 1134
316A Acap  199101121 1226 1348 1470 1592 1714 1774 1744 1683 1592 1500 1439 1378
316A Acap  199101122 1378 1409 1439 1470 1500 1439 1378 1287 1226 1165 1104 1104
316A Acap  199101131 1165 1195 1317 1439 1561 1622 1714 1744 1714 1653 1592 1531
316A Acap  199101132 1500 1470 1470 1470 1439 1409 1378 1317 1256 1195 1165 1195
316A Acap  199101141 1195 1256 1348 1470 1561 1622 1683 1714 1653 1653 1592 1531
316A Acap  199101142 1500 1470 1470 1439 1409 1378 1348 1287 1256 1195 1195 1165
316A Acap  199101151 1195 1226 1317 1378 1470 1561 1592 1683 1683 1683 1653 1592
316A Acap  199101152 1592 1531 1531 1439 1409 1378 1348 1317 1287 1256 1226 1226
316A Acap  199101161 1226 1226 1287 1348 1409 1470 1531 1592 1622 1653 1653 1622
316A Acap  199101162 1592 1561 1531 1470 1439 1378 1378 1348 1348 1317 1317 1287
316A Acap  199101171 1287 1317 1317 1348 1378 1439 1470 1531 1592 1622 1622 1592
316A Acap  199101172 1592 1531 1470 1439 1378 1317 1287 1287 1287 1317 1317 1317
316A Acap  199101181 1317 1317 1317 1348 1348 1378 1409 1470 1500 1592 1622 1622
316A Acap  199101182 1622 1592 1531 1470 1378 1348 1317 1317 1348 1378 1409 1409
316A Acap  199101191 1409 1409 1409 1348 1317 1348 1378 1378 1439 1531 1592 1653
316A Acap  199101192 1653 1622 1561 1470 1409 1317 1256 1287 1317 1378 1409 1500
316A Acap  199101201 1531 1561 1531 1500 1439 1409 1389 1400 1439 1500 1592 1653
316A Acap  199101202 1683 1714 1653 1592 1500 1409 1317 1287 1317 1378 1470 1561
316A Acap  199101211 1653 1714 1714 1683 1592 1531 1439 1409 1409 1470 1500 1622
316A Acap  199101212 1683 1714 1683 1653 1561 1439 1317 1256 1256 1317 1409 1531
316A Acap  199101221 1653 1714 1774 1774 1714 1622 1531 1439 1409 1409 1439 1500
316A Acap  199101222 1592 1653 1683 1622 1531 1409 1287 1226 1195 1226 1348 1470
316A Acap  199101231 1622 1714 1805 1835 1774 1683 1561 1439 1409 1348 1378 1439
316A Acap  199101232 1561 1592 1592 1561 1500 1378 1226 1134 1104 1134 1256 1378
316A Acap  199101241 1561 1714 1805 1835 1805 1744 1592 1470 1378 1348 1348 1409
316A Acap  199101242 1470 1561 1561 1531 1409 1317 1195 1073 1043 1073 1195 1378
316A Acap  199101251 1531 1653 1805 1866 1805 1714 1622 1500 1409 1348 1378 1409
316A Acap  199101252 1470 1531 1561 1531 1470 1348 1195 1073  982  982 1073 1226
316A Acap  199101261 1348 1531 1683 1805 1866 1805 1714 1592 1500 1409 1348 1378
316A Acap  199101262 1439 1500 1531 1561 1500 1348 1226 1104 1012  891  891 1012
316A Acap  199101271 1195 1378 1592 1774 1866 1866 1805 1714 1592 1500 1409 1348
316A Acap  199101272 1378 1439 1500 1561 1531 1500 1378 1256 1134 1012  921  952
316A Acap  199101281 1073 1226 1378 1531 1714 1835 1896 1866 1744 1653 1531 1439
316A Acap  199101282 1378 1378 1470 1531 1531 1531 1439 1348 1226 1104 1012  982
316A Acap  199101291  982 1043 1165 1348 1500 1683 1774 1835 1805 1714 1622 1531
316A Acap  199101292 1439 1409 1378 1409 1470 1470 1470 1409 1348 1226 1104 1043
316A Acap  199101301 1043 1073 1195 1348 1470 1565 1622 1714 1744 1744 1652 1561
316A Acap  199101302 1470 1378 1348 1348 1409 1439 1470 1470 1409 1378 1287 1195
316A Acap  199101311 1134 1104 1104 1195 1256 1409 1500 1592 1622 1622 1622 1536
316A Acap  199101312 1439 1378 1287 1256 1256 1287 1348 1378 1439 1439 1409 1348
316A Acap  199102011 1256 1195 1165 1104 1134 1256 1348 1470 1531 1592 1622 1592
316A Acap  199102012 1531 1409 1317 1226 1165 1165 1226 1317 1409 1500 1531 1531
316A Acap  199102021 1470 1409 1348 1256 1195 1195 1256 1317 1378 1470 1561 1592
316A Acap  199102022 1592 1500 1378 1256 1165 1104 1104 1195 1287 1409 1531 1622
316A Acap  199102031 1622 1592 1500 1378 1287 1226 1226 1256 1317 1409 1500 1561
316A Acap  199102032 1561 1561 1470 1348 1226 1104 1073 1073 1134 1256 1398 1531
316A Acap  199102041 1622 1683 1653 1592 1439 1317 1256 1226 1226 1256 1378 1470
316A Acap  199102042 1561 1561 1561 1439 1287 1165 1073 1073 1134 1226 1378 1531
316A Acap  199102051 1683 1744 1774 1683 1592 1470 1378 1287 1256 1256 1378 1470
316A Acap  199102052 1561 1608 1587 1500 1378 1226 1104 1012 1043 1134 1226 1378
316A Acap  199102061 1531 1653 1744 1774 1744 1622 1439 1287 1195 1195 1226 1317
316A Acap  199102062 1439 1500 1500 1500 1409 1256 1104 1012  982 1043 1134 1287
316A Acap  199102071 1470 1622 1744 1805 1774 1653 1531 1378 1317 1256 1256 1317
316A Acap  199102072 1409 1470 1561 1531 1439 1348 1226 1134 1043 1012 1073 1195
316A Acap  199102081 1378 1531 1653 1744 1774 1714 1622 1470 1378 1287 1256 1287
316A Acap  199102082 1378 1470 1531 1531 1470 1409 1287 1165 1104 1073 1104 1226
316A Acap  199102091 1378 1470 1653 1744 1774 1774 1683 1592 1500 1409 1378 1378
316A Acap  199102092 1378 1439 1500 1531 1500 1409 1317 1226 1134 1104 1134 1226
316A Acap  199102101 1378 1500 1653 1744 1805 1774 1714 1653 1531 1470 1409 1409
316A Acap  199102102 1409 1470 1531 1531 1500 1439 1348 1287 1226 1165 1165 1226
316A Acap  199102111 1317 1439 1561 1653 1744 1774 1744 1683 1592 1500 1470 1439
316A Acap  199102112 1439 1470 1500 1531 1500 1470 1409 1317 1256 1165 1165 1195
316A Acap  199102121 1256 1348 1470 1561 1653 1683 1683 1683 1653 1561 1531 1500
316A Acap  199102122 1500 1500 1531 1561 1531 1500 1439 1378 1317 1256 1226 1226
316A Acap  199102131 1256 1348 1439 1531 1592 1622 1653 1653 1592 1561 1531 1500
316A Acap  199102132 1500 1500 1500 1500 1500 1470 1409 1378 1348 1287 1256 1256
316A Acap  199102141 1256 1287 1378 1409 1500 1561 1561 1592 1592 1592 1561 1561
316A Acap  199102142 1531 1531 1500 1470 1470 1439 1439 1409 1409 1378 1348 1348
316A Acap  199102151 1348 1378 1378 1378 1439 1470 1500 1500 1531 1531 1531 1531
316A Acap  199102152 1500 1500 1439 1439 1439 1439 1439 1439 1439 1439 1439 1439
316A Acap  199102161 1409 1439 1409 1378 1409 1409 1470 1470 1500 1531 1531 1531
316A Acap  199102162 1531 1500 1470 1439 1409 1378 1378 1378 1409 1439 1470 1500
316A Acap  199102171 1531 1531 1470 1439 1378 1378 1378 1409 1409 1470 1500 1500
316A Acap  199102172 1531 1531 1470 1348 1317 1317 1317 1348 1409 1470 1561 1622
316A Acap  199102181 1653 1653 1622 1561 1500 1409 1348 1348 1409 1439 1500 1561
316A Acap  199102182 1592 1561 1531 1439 1378 1287 1287 1317 1378 1470 1592 1683
316A Acap  199102191 1744 1774 1744 1653 1531 1439 1348 1317 1317 1366 1439 1531
316A Acap  199102192 1592 1622 1561 1500 1378 1287 1226 1226 1287 1378 1500 1683
316A Acap  199102201 1774 1835 1835 1744 1622 1470 1378 1287 1287 1317 1409 1531
316A Acap  199102202 1592 1622 1561 1500 1409 1256 1165 1134 1165 1317 1500 1683
316A Acap  199102211 1835 1927 1927 1896 1774 1622 1470 1348 1287 1317 1348 1470
316A Acap  199102212 1561 1622 1622 1561 1439 1287 1195 1104 1134 1195 1317 1500
316A Acap  199102221 1683 1866 1927 1957 1866 1744 1592 1439 1348 1317 1348 1409
316A Acap  199102222 1500 1592 1622 1592 1470 1348 1226 1134 1073 1134 1317 1500
316A Acap  199102231 1683 1805 1927 1988 1927 1805 1622 1470 1409 1348 1378 1409
316A Acap  199102232 1470 1561 1622 1592 1531 1378 1256 1104 1012 1043 1165 1348
316A Acap  199102241 1500 1653 1835 1957 1927 1835 1683 1561 1470 1409 1378 1409
316A Acap  199102242 1470 1531 1592 1622 1592 1500 1378 1195 1073 1012 1043 1134
316A Acap  199102251 1287 1470 1653 1774 1866 1896 1835 1714 1592 1500 1409 1409
316A Acap  199102252 1470 1531 1592 1622 1653 1592 1409 1287 1226 1134 1134 1104
316A Acap  199102261 1226 1378 1561 1744 1835 1866 1835 1744 1653 1531 1470 1439
316A Acap  199102262 1439 1500 1561 1622 1653 1622 1531 1439 1317 1226 1165 1195
316A Acap  199102271 1256 1378 1531 1622 1744 1774 1805 1774 1714 1592 1500 1470
316A Acap  199102272 1439 1439 1500 1592 1622 1653 1622 1561 1470 1378 1287 1226
316A Acap  199102281 1256 1287 1409 1500 1561 1653 1683 1653 1622 1561 1500 1439
316A Acap  199102282 1409 1378 1409 1470 1500 1500 1531 1561 1531 1470 1439 1378
316A Acap  199103011 1317 1287 1317 1378 1439 1500 9999 9999 9999 9999 9999 9999
316A Acap  199103012 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199103021 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199103022 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199103031 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199103032 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199103041 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199103042 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
316A Acap  199103051 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
